"","plot_name","treatment","natives","non_natives","number_focal_sp","cover_focal_sp","forbs","graminoids","legumes","bare_ground","non_focal_inv1","non_focal_inv2","background_management","site_type","year","species","site_name","datum","municipality","longitude","latitude","northing","easting","elevation","plotID","elevation_rescaled","natives_percentage","non_natives_percentage","cover_focal_sp_percentage","forbs_percentage","graminoids_percentage","legumes_percentage","bare_ground_percentage","non_focal_inv1_percentage","non_focal_inv2_percentage","natives_prop","non_natives_prop","cover_focal_sp_prop","forbs_prop","graminoids_prop","legumes_prop","bare_ground_prop","non_focal_inv1_prop","non_focal_inv2_prop","natives_prop_rescaled","non_natives_prop_rescaled","cover_focal_sp_prop_rescaled","forbs_prop_rescaled","graminoids_prop_rescaled","legumes_prop_rescaled","bare_ground_prop_rescaled","non_focal_inv1_prop_rescaled","non_focal_inv2_prop_rescaled"
"748","C1","control",8,6,NA,6,2,8,2,0,NA,NA,"no","roadside",2022,"lupinus","L 1.1","08.06.2022 00:00","Sedrun",8.7212678,46.660545,2698080.433,1168359.901,1527.412354,"L 1.1_C1",0.610498144539469,87.5,37.5,37.5,0.55,87.5,0.55,0,NA,NA,0.875,0.375,0.375,0.0055,0.875,0.0055,0,NA,NA,0.999,0.428714285714286,0.428714285714286,0.001,0.999,0.00727314285714286,0.001,NA,NA
"749","R1","removal",8,3,NA,3,6,7,0,1,NA,NA,"yes","lakeside_meadow",2022,"lupinus","L 3.1","05.07.2022 00:00","St. Moritz",9.8551308,46.496877,2785388.111,1152222.048,1767.806274,"L 3.1_R1",0.758640386027927,87.5,3,3,37.5,62.5,0,0.05,NA,NA,0.875,0.03,0.03,0.375,0.625,0,5e-04,NA,NA,0.999,0.0352171428571429,0.0352171428571429,0.425106958021852,0.713857142857143,0.001,0.00157028571428571,NA,NA
"750","C1","control",8,7,NA,7,6,7,2,2,NA,NA,"yes","lakeside_meadow",2022,"lupinus","L 3.1","05.07.2022 00:00","St. Moritz",9.8551308,46.496877,2785388.111,1152222.048,1767.806274,"L 3.1_C1",0.758640386027927,87.5,62.5,62.5,37.5,62.5,0.55,0.55,NA,NA,0.875,0.625,0.625,0.375,0.625,0.0055,0.0055,NA,NA,0.999,0.713857142857143,0.713857142857143,0.425106958021852,0.713857142857143,0.00727314285714286,0.00727314285714286,NA,NA
"751","R2","removal",8,4,NA,4,6,6,3,5,NA,NA,"yes","lakeside_meadow",2022,"lupinus","L 3.1","05.07.2022 00:00","St. Moritz",9.8551308,46.496877,2785388.111,1152222.048,1767.806274,"L 3.1_R2",0.758640386027927,87.5,7.5,7.5,37.5,37.5,3,17.5,NA,NA,0.875,0.075,0.075,0.375,0.375,0.03,0.175,NA,NA,0.999,0.0865428571428571,0.0865428571428571,0.425106958021852,0.428714285714286,0.0352171428571429,0.2006,NA,NA
"752","C2","control",7,7,NA,7,6,5,1,3,NA,NA,"yes","lakeside_meadow",2022,"lupinus","L 3.1","05.07.2022 00:00","St. Moritz",9.8551308,46.496877,2785388.111,1152222.048,1767.806274,"L 3.1_C2",0.758640386027927,62.5,62.5,62.5,37.5,17.5,0.05,3,NA,NA,0.625,0.625,0.625,0.375,0.175,5e-04,0.03,NA,NA,0.703733727810651,0.713857142857143,0.713857142857143,0.425106958021852,0.2006,0.00157028571428571,0.0352171428571429,NA,NA
"753","R3","removal",8,3,NA,3,6,6,4,5,NA,NA,"yes","lakeside_meadow",2022,"lupinus","L 3.1","05.07.2022 00:00","St. Moritz",9.8551308,46.496877,2785388.111,1152222.048,1767.806274,"L 3.1_R3",0.758640386027927,87.5,3,3,37.5,37.5,7.5,17.5,NA,NA,0.875,0.03,0.03,0.375,0.375,0.075,0.175,NA,NA,0.999,0.0352171428571429,0.0352171428571429,0.425106958021852,0.428714285714286,0.0865428571428571,0.2006,NA,NA
"754","C3","control",8,6,NA,6,6,7,2,0,NA,NA,"yes","lakeside_meadow",2022,"lupinus","L 3.1","05.07.2022 00:00","St. Moritz",9.8551308,46.496877,2785388.111,1152222.048,1767.806274,"L 3.1_C3",0.758640386027927,87.5,37.5,37.5,37.5,62.5,0.55,0,NA,NA,0.875,0.375,0.375,0.375,0.625,0.0055,0,NA,NA,0.999,0.428714285714286,0.428714285714286,0.425106958021852,0.713857142857143,0.00727314285714286,0.001,NA,NA
"755","R1","removal",6,0,NA,0,5,5,0,7,NA,NA,"no","roadside_lakeside",2022,"lupinus","L 4.1","05.07.2022 00:00","Champfer",9.8026732,46.470517,2781451.631,1149170.741,1818.606445,"L 4.1_R1",0.789945883271521,37.5,0,0,17.5,17.5,0,62.5,NA,NA,0.375,0,0,0.175,0.175,0,0.625,NA,NA,0.408467455621302,0.001,0.001,0.195549741230592,0.2006,0.001,0.713857142857143,NA,NA
"756","C1","control",6,7,NA,7,4,6,0,4,NA,NA,"no","roadside_lakeside",2022,"lupinus","L 4.1","05.07.2022 00:00","Champfer",9.8026732,46.470517,2781451.631,1149170.741,1818.606445,"L 4.1_C1",0.789945883271521,37.5,62.5,62.5,7.5,37.5,0,7.5,NA,NA,0.375,0.625,0.625,0.075,0.375,0,0.075,NA,NA,0.408467455621302,0.713857142857143,0.713857142857143,0.0807711328349626,0.428714285714286,0.001,0.0865428571428571,NA,NA
"757","R2","removal",7,0,NA,0,5,6,0,6,NA,NA,"no","roadside_lakeside",2022,"lupinus","L 4.1","05.07.2022 00:00","Champfer",9.8026732,46.470517,2781451.631,1149170.741,1818.606445,"L 4.1_R2",0.789945883271521,62.5,0,0,17.5,37.5,0,37.5,NA,NA,0.625,0,0,0.175,0.375,0,0.375,NA,NA,0.703733727810651,0.001,0.001,0.195549741230592,0.428714285714286,0.001,0.428714285714286,NA,NA
"758","C2","control",7,7,NA,7,4,7,0,1,NA,NA,"no","roadside_lakeside",2022,"lupinus","L 4.1","05.07.2022 00:00","Champfer",9.8026732,46.470517,2781451.631,1149170.741,1818.606445,"L 4.1_C2",0.789945883271521,62.5,62.5,62.5,7.5,62.5,0,0.05,NA,NA,0.625,0.625,0.625,0.075,0.625,0,5e-04,NA,NA,0.703733727810651,0.713857142857143,0.713857142857143,0.0807711328349626,0.713857142857143,0.001,0.00157028571428571,NA,NA
"759","R3","removal",7,5,NA,5,6,5,0,4,NA,NA,"no","roadside_lakeside",2022,"lupinus","L 4.1","05.07.2022 00:00","Champfer",9.8026732,46.470517,2781451.631,1149170.741,1818.606445,"L 4.1_R3",0.789945883271521,62.5,17.5,17.5,37.5,17.5,0,7.5,NA,NA,0.625,0.175,0.175,0.375,0.175,0,0.075,NA,NA,0.703733727810651,0.2006,0.2006,0.425106958021852,0.2006,0.001,0.0865428571428571,NA,NA
"760","C3","control",7,6,NA,6,5,7,0,2,NA,NA,"no","roadside_lakeside",2022,"lupinus","L 4.1","05.07.2022 00:00","Champfer",9.8026732,46.470517,2781451.631,1149170.741,1818.606445,"L 4.1_C3",0.789945883271521,62.5,37.5,37.5,17.5,62.5,0,0.55,NA,NA,0.625,0.375,0.375,0.175,0.625,0,0.0055,NA,NA,0.703733727810651,0.428714285714286,0.428714285714286,0.195549741230592,0.713857142857143,0.001,0.00727314285714286,NA,NA
"761","R4","removal",8,2,NA,2,5,7,0,5,NA,NA,"no","roadside_lakeside",2022,"lupinus","L 4.1","05.07.2022 00:00","Champfer",9.8026732,46.470517,2781451.631,1149170.741,1818.606445,"L 4.1_R4",0.789945883271521,87.5,0.55,0.55,17.5,62.5,0,17.5,NA,NA,0.875,0.0055,0.0055,0.175,0.625,0,0.175,NA,NA,0.999,0.00727314285714286,0.00727314285714286,0.195549741230592,0.713857142857143,0.001,0.2006,NA,NA
"762","C4","control",8,6,NA,6,4,8,0,2,NA,NA,"no","roadside_lakeside",2022,"lupinus","L 4.1","05.07.2022 00:00","Champfer",9.8026732,46.470517,2781451.631,1149170.741,1818.606445,"L 4.1_C4",0.789945883271521,87.5,37.5,37.5,7.5,87.5,0,0.55,NA,NA,0.875,0.375,0.375,0.075,0.875,0,0.0055,NA,NA,0.999,0.428714285714286,0.428714285714286,0.0807711328349626,0.999,0.001,0.00727314285714286,NA,NA
"763","R1","removal",8,2,NA,2,5,8,2,1,NA,NA,"no","roadise_riverside",2022,"lupinus","L 4.2","04.07.2022 00:00","St. Moritz",9.82197,46.483522,2782888.98,1150660.438,1832.03064,"L 4.2_R1",0.798218514865025,87.5,0.55,0.55,17.5,87.5,0.55,0.05,NA,NA,0.875,0.0055,0.0055,0.175,0.875,0.0055,5e-04,NA,NA,0.999,0.00727314285714286,0.00727314285714286,0.195549741230592,0.999,0.00727314285714286,0.00157028571428571,NA,NA
"764","C1","control",8,6,NA,6,5,7,4,0,NA,NA,"no","roadise_riverside",2022,"lupinus","L 4.2","04.07.2022 00:00","St. Moritz",9.82197,46.483522,2782888.98,1150660.438,1832.03064,"L 4.2_C1",0.798218514865025,87.5,37.5,37.5,17.5,62.5,7.5,0,NA,NA,0.875,0.375,0.375,0.175,0.625,0.075,0,NA,NA,0.999,0.428714285714286,0.428714285714286,0.195549741230592,0.713857142857143,0.0865428571428571,0.001,NA,NA
"765","R2","removal",8,3,NA,3,7,5,2,2,NA,NA,"no","roadise_riverside",2022,"lupinus","L 4.2","04.07.2022 00:00","St. Moritz",9.82197,46.483522,2782888.98,1150660.438,1832.03064,"L 4.2_R2",0.798218514865025,87.5,3,3,62.5,17.5,0.55,0.55,NA,NA,0.875,0.03,0.03,0.625,0.175,0.0055,0.0055,NA,NA,0.999,0.0352171428571429,0.0352171428571429,0.712053479010926,0.2006,0.00727314285714286,0.00727314285714286,NA,NA
"766","C2","control",8,7,NA,7,6,6,2,0,NA,NA,"no","roadise_riverside",2022,"lupinus","L 4.2","04.07.2022 00:00","St. Moritz",9.82197,46.483522,2782888.98,1150660.438,1832.03064,"L 4.2_C2",0.798218514865025,87.5,62.5,62.5,37.5,37.5,0.55,0,NA,NA,0.875,0.625,0.625,0.375,0.375,0.0055,0,NA,NA,0.999,0.713857142857143,0.713857142857143,0.425106958021852,0.428714285714286,0.00727314285714286,0.001,NA,NA
"767","R1","removal",8,0,NA,0,8,3,4,2,NA,NA,"no","meadow",2022,"lupinus","L 4.3","12.07.2022 00:00","Pontresina",9.9067787,46.486751,2789386.081,1151220.499,1826.035889,"L 4.3_R1",0.794524262321927,87.5,0,0,87.5,3,7.5,0.55,NA,NA,0.875,0,0,0.875,0.03,0.075,0.0055,NA,NA,0.999,0.001,0.001,0.999,0.0352171428571429,0.0865428571428571,0.00727314285714286,NA,NA
"768","C1","control",8,5,NA,5,7,2,5,2,NA,NA,"no","meadow",2022,"lupinus","L 4.3","12.07.2022 00:00","Pontresina",9.9067787,46.486751,2789386.081,1151220.499,1826.035889,"L 4.3_C1",0.794524262321927,87.5,17.5,17.5,62.5,0.55,17.5,0.55,NA,NA,0.875,0.175,0.175,0.625,0.0055,0.175,0.0055,NA,NA,0.999,0.2006,0.2006,0.712053479010926,0.00727314285714286,0.2006,0.00727314285714286,NA,NA
"769","R2","removal",8,3,NA,3,8,3,3,4,NA,NA,"no","meadow",2022,"lupinus","L 4.3","12.07.2022 00:00","Pontresina",9.9067787,46.486751,2789386.081,1151220.499,1826.035889,"L 4.3_R2",0.794524262321927,87.5,3,3,87.5,3,3,7.5,NA,NA,0.875,0.03,0.03,0.875,0.03,0.03,0.075,NA,NA,0.999,0.0352171428571429,0.0352171428571429,0.999,0.0352171428571429,0.0352171428571429,0.0865428571428571,NA,NA
"770","C2","control",8,7,NA,7,8,3,3,2,NA,NA,"no","meadow",2022,"lupinus","L 4.3","12.07.2022 00:00","Pontresina",9.9067787,46.486751,2789386.081,1151220.499,1826.035889,"L 4.3_C2",0.794524262321927,87.5,62.5,62.5,87.5,3,3,0.55,NA,NA,0.875,0.625,0.625,0.875,0.03,0.03,0.0055,NA,NA,0.999,0.713857142857143,0.713857142857143,0.999,0.0352171428571429,0.0352171428571429,0.00727314285714286,NA,NA
"771","R3","removal",7,4,NA,4,7,2,3,5,NA,NA,"no","meadow",2022,"lupinus","L 4.3","12.07.2022 00:00","Pontresina",9.9067787,46.486751,2789386.081,1151220.499,1826.035889,"L 4.3_R3",0.794524262321927,62.5,7.5,7.5,62.5,0.55,3,17.5,NA,NA,0.625,0.075,0.075,0.625,0.0055,0.03,0.175,NA,NA,0.703733727810651,0.0865428571428571,0.0865428571428571,0.712053479010926,0.00727314285714286,0.0352171428571429,0.2006,NA,NA
"772","C3","control",7,7,NA,7,7,2,3,2,NA,NA,"no","meadow",2022,"lupinus","L 4.3","12.07.2022 00:00","Pontresina",9.9067787,46.486751,2789386.081,1151220.499,1826.035889,"L 4.3_C3",0.794524262321927,62.5,62.5,62.5,62.5,0.55,3,0.55,NA,NA,0.625,0.625,0.625,0.625,0.0055,0.03,0.0055,NA,NA,0.703733727810651,0.713857142857143,0.713857142857143,0.712053479010926,0.00727314285714286,0.0352171428571429,0.00727314285714286,NA,NA
"773","R1","removal",5,4,NA,4,5,2,3,7,NA,NA,"no","riverside",2022,"lupinus","L 3.2","12.07.2022 00:00","Pontresina",9.8969518,46.485293,2788637.079,1151034.832,1797.591797,"L 3.2_R1",0.776995651174092,17.5,7.5,7.5,17.5,0.55,3,62.5,NA,NA,0.175,0.075,0.075,0.175,0.0055,0.03,0.625,NA,NA,0.172254437869822,0.0865428571428571,0.0865428571428571,0.195549741230592,0.00727314285714286,0.0352171428571429,0.713857142857143,NA,NA
"774","C1","control",7,6,NA,6,7,3,3,4,NA,NA,"no","riverside",2022,"lupinus","L 3.2","12.07.2022 00:00","Pontresina",9.8969518,46.485293,2788637.079,1151034.832,1797.591797,"L 3.2_C1",0.776995651174092,62.5,37.5,37.5,62.5,3,3,7.5,NA,NA,0.625,0.375,0.375,0.625,0.03,0.03,0.075,NA,NA,0.703733727810651,0.428714285714286,0.428714285714286,0.712053479010926,0.0352171428571429,0.0352171428571429,0.0865428571428571,NA,NA
"775","R2","removal",7,4,NA,4,3,6,5,5,NA,NA,"no","riverside",2022,"lupinus","L 3.2","12.07.2022 00:00","Pontresina",9.8969518,46.485293,2788637.079,1151034.832,1797.591797,"L 3.2_R2",0.776995651174092,62.5,7.5,7.5,3,37.5,17.5,17.5,NA,NA,0.625,0.075,0.075,0.03,0.375,0.175,0.175,NA,NA,0.703733727810651,0.0865428571428571,0.0865428571428571,0.0291207590569293,0.428714285714286,0.2006,0.2006,NA,NA
"776","C2","control",6,8,NA,8,5,4,3,1,NA,NA,"no","riverside",2022,"lupinus","L 3.2","12.07.2022 00:00","Pontresina",9.8969518,46.485293,2788637.079,1151034.832,1797.591797,"L 3.2_C2",0.776995651174092,37.5,87.5,87.5,17.5,7.5,3,0.05,NA,NA,0.375,0.875,0.875,0.175,0.075,0.03,5e-04,NA,NA,0.408467455621302,0.999,0.999,0.195549741230592,0.0865428571428571,0.0352171428571429,0.00157028571428571,NA,NA
"777","R3","removal",8,5,NA,5,7,6,3,0,NA,NA,"no","riverside",2022,"lupinus","L 3.2","12.07.2022 00:00","Pontresina",9.8969518,46.485293,2788637.079,1151034.832,1797.591797,"L 3.2_R3",0.776995651174092,87.5,17.5,17.5,62.5,37.5,3,0,NA,NA,0.875,0.175,0.175,0.625,0.375,0.03,0,NA,NA,0.999,0.2006,0.2006,0.712053479010926,0.428714285714286,0.0352171428571429,0.001,NA,NA
"778","C3","control",7,6,NA,6,5,6,3,0,NA,NA,"yes","riverside",2022,"lupinus","L 3.2","12.07.2022 00:00","Pontresina",9.8969518,46.485293,2788637.079,1151034.832,1797.591797,"L 3.2_C3",0.776995651174092,62.5,37.5,37.5,17.5,37.5,3,0,NA,NA,0.625,0.375,0.375,0.175,0.375,0.03,0,NA,NA,0.703733727810651,0.428714285714286,0.428714285714286,0.195549741230592,0.428714285714286,0.0352171428571429,0.001,NA,NA
"779","R4","removal",8,5,NA,5,3,8,6,0,NA,NA,"no","riverside",2022,"lupinus","L 3.2","12.07.2022 00:00","Pontresina",9.8969518,46.485293,2788637.079,1151034.832,1797.591797,"L 3.2_R4",0.776995651174092,87.5,17.5,17.5,3,87.5,37.5,0,NA,NA,0.875,0.175,0.175,0.03,0.875,0.375,0,NA,NA,0.999,0.2006,0.2006,0.0291207590569293,0.999,0.428714285714286,0.001,NA,NA
"780","C4","control",8,6,NA,6,5,8,4,0,NA,NA,"no","riverside",2022,"lupinus","L 3.2","12.07.2022 00:00","Pontresina",9.8969518,46.485293,2788637.079,1151034.832,1797.591797,"L 3.2_C4",0.776995651174092,87.5,37.5,37.5,17.5,87.5,7.5,0,NA,NA,0.875,0.375,0.375,0.175,0.875,0.075,0,NA,NA,0.999,0.428714285714286,0.428714285714286,0.195549741230592,0.999,0.0865428571428571,0.001,NA,NA
"781","R1","removal",8,3,NA,3,7,5,0,5,NA,NA,"no","roadside",2022,"lupinus","L 3.3","11.07.2022 00:00","Pontresina",9.8880526,46.503031,2787892.611,1152984.109,1748.569702,"L 3.3_R1",0.746785889480618,87.5,3,3,62.5,17.5,0,17.5,NA,NA,0.875,0.03,0.03,0.625,0.175,0,0.175,NA,NA,0.999,0.0352171428571429,0.0352171428571429,0.712053479010926,0.2006,0.001,0.2006,NA,NA
"782","C1","control",7,8,NA,8,5,6,2,1,NA,NA,"no","roadside",2022,"lupinus","L 3.3","11.07.2022 00:00","Pontresina",9.8880526,46.503031,2787892.611,1152984.109,1748.569702,"L 3.3_C1",0.746785889480618,62.5,87.5,87.5,17.5,37.5,0.55,0.05,NA,NA,0.625,0.875,0.875,0.175,0.375,0.0055,5e-04,NA,NA,0.703733727810651,0.999,0.999,0.195549741230592,0.428714285714286,0.00727314285714286,0.00157028571428571,NA,NA
"783","R2","removal",8,2,NA,2,6,7,3,3,NA,NA,"no","roadside",2022,"lupinus","L 3.3","11.07.2022 00:00","Pontresina",9.8880526,46.503031,2787892.611,1152984.109,1748.569702,"L 3.3_R2",0.746785889480618,87.5,0.55,0.55,37.5,62.5,3,3,NA,NA,0.875,0.0055,0.0055,0.375,0.625,0.03,0.03,NA,NA,0.999,0.00727314285714286,0.00727314285714286,0.425106958021852,0.713857142857143,0.0352171428571429,0.0352171428571429,NA,NA
"784","C2","control",7,7,NA,7,6,5,2,0,NA,NA,"no","roadside",2022,"lupinus","L 3.3","11.07.2022 00:00","Pontresina",9.8880526,46.503031,2787892.611,1152984.109,1748.569702,"L 3.3_C2",0.746785889480618,62.5,62.5,62.5,37.5,17.5,0.55,0,NA,NA,0.625,0.625,0.625,0.375,0.175,0.0055,0,NA,NA,0.703733727810651,0.713857142857143,0.713857142857143,0.425106958021852,0.2006,0.00727314285714286,0.001,NA,NA
"785","R3","removal",8,6,NA,6,7,5,1,0,NA,NA,"no","roadside",2022,"lupinus","L 3.3","11.07.2022 00:00","Pontresina",9.8880526,46.503031,2787892.611,1152984.109,1748.569702,"L 3.3_R3",0.746785889480618,87.5,37.5,37.5,62.5,17.5,0.05,0,NA,NA,0.875,0.375,0.375,0.625,0.175,5e-04,0,NA,NA,0.999,0.428714285714286,0.428714285714286,0.712053479010926,0.2006,0.00157028571428571,0.001,NA,NA
"786","C3","control",7,8,NA,8,5,6,3,0,NA,NA,"no","roadside",2022,"lupinus","L 3.3","11.07.2022 00:00","Pontresina",9.8880526,46.503031,2787892.611,1152984.109,1748.569702,"L 3.3_C3",0.746785889480618,62.5,87.5,87.5,17.5,37.5,3,0,NA,NA,0.625,0.875,0.875,0.175,0.375,0.03,0,NA,NA,0.703733727810651,0.999,0.999,0.195549741230592,0.428714285714286,0.0352171428571429,0.001,NA,NA
"787","R4","removal",8,5,NA,5,8,5,0,0,NA,NA,"no","roadside",2022,"lupinus","L 3.3","11.07.2022 00:00","Pontresina",9.8880526,46.503031,2787892.611,1152984.109,1748.569702,"L 3.3_R4",0.746785889480618,87.5,17.5,17.5,87.5,17.5,0,0,NA,NA,0.875,0.175,0.175,0.875,0.175,0,0,NA,NA,0.999,0.2006,0.2006,0.999,0.2006,0.001,0.001,NA,NA
"788","C4","control",8,5,NA,5,8,4,0,0,NA,NA,"no","roadside",2022,"lupinus","L 3.3","11.07.2022 00:00","Pontresina",9.8880526,46.503031,2787892.611,1152984.109,1748.569702,"L 3.3_C4",0.746785889480618,87.5,17.5,17.5,87.5,7.5,0,0,NA,NA,0.875,0.175,0.175,0.875,0.075,0,0,NA,NA,0.999,0.2006,0.2006,0.999,0.0865428571428571,0.001,0.001,NA,NA
"789","R1","removal",8,0,NA,0,6,5,6,5,NA,NA,"no","roadside_riverside",2022,"lupinus","L 5.1","05.07.2022 00:00","St. Moritz",9.8199177,46.490415,2782708.224,1151421.469,1968.509644,"L 5.1_R1",0.882323410565682,87.5,0,0,37.5,17.5,37.5,17.5,NA,NA,0.875,0,0,0.375,0.175,0.375,0.175,NA,NA,0.999,0.001,0.001,0.425106958021852,0.2006,0.428714285714286,0.2006,NA,NA
"790","C1","control",8,7,NA,7,7,5,5,1,NA,NA,"no","roadside_riverside",2022,"lupinus","L 5.1","05.07.2022 00:00","St. Moritz",9.8199177,46.490415,2782708.224,1151421.469,1968.509644,"L 5.1_C1",0.882323410565682,87.5,62.5,62.5,62.5,17.5,17.5,0.05,NA,NA,0.875,0.625,0.625,0.625,0.175,0.175,5e-04,NA,NA,0.999,0.713857142857143,0.713857142857143,0.712053479010926,0.2006,0.2006,0.00157028571428571,NA,NA
"791","R2","removal",8,5,NA,5,7,6,3,0,NA,NA,"no","roadside_riverside",2022,"lupinus","L 5.1","05.07.2022 00:00","St. Moritz",9.8199177,46.490415,2782708.224,1151421.469,1968.509644,"L 5.1_R2",0.882323410565682,87.5,17.5,17.5,62.5,37.5,3,0,NA,NA,0.875,0.175,0.175,0.625,0.375,0.03,0,NA,NA,0.999,0.2006,0.2006,0.712053479010926,0.428714285714286,0.0352171428571429,0.001,NA,NA
"792","C2","control",6,8,NA,8,5,4,3,0,NA,NA,"no","roadside_riverside",2022,"lupinus","L 5.1","05.07.2022 00:00","St. Moritz",9.8199177,46.490415,2782708.224,1151421.469,1968.509644,"L 5.1_C2",0.882323410565682,37.5,87.5,87.5,17.5,7.5,3,0,NA,NA,0.375,0.875,0.875,0.175,0.075,0.03,0,NA,NA,0.408467455621302,0.999,0.999,0.195549741230592,0.0865428571428571,0.0352171428571429,0.001,NA,NA
"793","R1","removal",8,5,NA,5,6,8,3,0,NA,NA,"no","roadside_meadow",2022,"lupinus","L 6.1","06.07.2022 00:00","St. Moritz",9.8198262,46.491269,2782698.322,1151516.136,2004.518188,"L 6.1_R1",0.904513599156541,87.5,17.5,17.5,37.5,87.5,3,0,NA,NA,0.875,0.175,0.175,0.375,0.875,0.03,0,NA,NA,0.999,0.2006,0.2006,0.425106958021852,0.999,0.0352171428571429,0.001,NA,NA
"794","C1","control",8,6,NA,6,6,7,1,0,NA,NA,"no","roadside_meadow",2022,"lupinus","L 6.1","06.07.2022 00:00","St. Moritz",9.8198262,46.491269,2782698.322,1151516.136,2004.518188,"L 6.1_C1",0.904513599156541,87.5,37.5,37.5,37.5,62.5,0.05,0,NA,NA,0.875,0.375,0.375,0.375,0.625,5e-04,0,NA,NA,0.999,0.428714285714286,0.428714285714286,0.425106958021852,0.713857142857143,0.00157028571428571,0.001,NA,NA
"795","R2","removal",8,6,NA,6,6,7,3,0,NA,NA,"no","roadside_meadow",2022,"lupinus","L 6.1","06.07.2022 00:00","St. Moritz",9.8198262,46.491269,2782698.322,1151516.136,2004.518188,"L 6.1_R2",0.904513599156541,87.5,37.5,37.5,37.5,62.5,3,0,NA,NA,0.875,0.375,0.375,0.375,0.625,0.03,0,NA,NA,0.999,0.428714285714286,0.428714285714286,0.425106958021852,0.713857142857143,0.0352171428571429,0.001,NA,NA
"796","C2","control",6,8,NA,8,3,6,0,0,NA,NA,"no","roadside_meadow",2022,"lupinus","L 6.1","06.07.2022 00:00","St. Moritz",9.8198262,46.491269,2782698.322,1151516.136,2004.518188,"L 6.1_C2",0.904513599156541,37.5,87.5,87.5,3,37.5,0,0,NA,NA,0.375,0.875,0.875,0.03,0.375,0,0,NA,NA,0.408467455621302,0.999,0.999,0.0291207590569293,0.428714285714286,0.001,0.001,NA,NA
"797","R3","removal",8,4,NA,4,7,6,2,0,NA,NA,"no","roadside_meadow",2022,"lupinus","L 6.1","06.07.2022 00:00","St. Moritz",9.8198262,46.491269,2782698.322,1151516.136,2004.518188,"L 6.1_R3",0.904513599156541,87.5,7.5,7.5,62.5,37.5,0.55,0,NA,NA,0.875,0.075,0.075,0.625,0.375,0.0055,0,NA,NA,0.999,0.0865428571428571,0.0865428571428571,0.712053479010926,0.428714285714286,0.00727314285714286,0.001,NA,NA
"798","C3","control",5,8,NA,8,5,4,1,0,NA,NA,"no","roadside_meadow",2022,"lupinus","L 6.1","06.07.2022 00:00","St. Moritz",9.8198262,46.491269,2782698.322,1151516.136,2004.518188,"L 6.1_C3",0.904513599156541,17.5,87.5,87.5,17.5,7.5,0.05,0,NA,NA,0.175,0.875,0.875,0.175,0.075,5e-04,0,NA,NA,0.172254437869822,0.999,0.999,0.195549741230592,0.0865428571428571,0.00157028571428571,0.001,NA,NA
"799","R4","removal",8,5,NA,5,8,3,3,0,NA,NA,"no","roadside_meadow",2022,"lupinus","L 6.1","06.07.2022 00:00","St. Moritz",9.8198262,46.491269,2782698.322,1151516.136,2004.518188,"L 6.1_R4",0.904513599156541,87.5,17.5,17.5,87.5,3,3,0,NA,NA,0.875,0.175,0.175,0.875,0.03,0.03,0,NA,NA,0.999,0.2006,0.2006,0.999,0.0352171428571429,0.0352171428571429,0.001,NA,NA
"800","C4","control",6,8,NA,8,6,1,0,0,NA,NA,"no","roadside_meadow",2022,"lupinus","L 6.1","06.07.2022 00:00","St. Moritz",9.8198262,46.491269,2782698.322,1151516.136,2004.518188,"L 6.1_C4",0.904513599156541,37.5,87.5,87.5,37.5,0.05,0,0,NA,NA,0.375,0.875,0.875,0.375,5e-04,0,0,NA,NA,0.408467455621302,0.999,0.999,0.425106958021852,0.00157028571428571,0.001,0.001,NA,NA
"801","R1","removal",7,4,NA,4,5,3,6,6,NA,NA,"no","roadside_riverside",2022,"lupinus","L 6.2","04.07.2022 00:00","Julierpass (Bivio)",9.703413,46.464357,2773851.808,1148261.455,2077.348145,"L 6.2_R1",0.949394905129204,62.5,7.5,7.5,17.5,3,37.5,37.5,NA,NA,0.625,0.075,0.075,0.175,0.03,0.375,0.375,NA,NA,0.703733727810651,0.0865428571428571,0.0865428571428571,0.195549741230592,0.0352171428571429,0.428714285714286,0.428714285714286,NA,NA
"802","C1","control",6,8,NA,8,4,3,5,3,NA,NA,"no","roadside_riverside",2022,"lupinus","L 6.2","04.07.2022 00:00","Julierpass (Bivio)",9.703413,46.464357,2773851.808,1148261.455,2077.348145,"L 6.2_C1",0.949394905129204,37.5,87.5,87.5,7.5,3,17.5,3,NA,NA,0.375,0.875,0.875,0.075,0.03,0.175,0.03,NA,NA,0.408467455621302,0.999,0.999,0.0807711328349626,0.0352171428571429,0.2006,0.0352171428571429,NA,NA
"803","R2","removal",6,7,NA,7,5,5,3,5,NA,NA,"no","roadside_riverside",2022,"lupinus","L 6.2","04.07.2022 00:00","Julierpass (Bivio)",9.703413,46.464357,2773851.808,1148261.455,2077.348145,"L 6.2_R2",0.949394905129204,37.5,62.5,62.5,17.5,17.5,3,17.5,NA,NA,0.375,0.625,0.625,0.175,0.175,0.03,0.175,NA,NA,0.408467455621302,0.713857142857143,0.713857142857143,0.195549741230592,0.2006,0.0352171428571429,0.2006,NA,NA
